관리번호,위도,경도,지역구
서울교-09,37.52052,126.91594,영등포구
서울교-10,37.520597,126.916068,영등포구
서울교-11,37.520677,126.916195,영등포구
서울교-12,37.52075,126.916307,영등포구
서울교-13,37.52082,126.916423,영등포구
서울교-14,37.520893,126.916544,영등포구
서울교-15,37.52097,126.916658,영등포구
서울교-16,37.521047,126.91679,영등포구
서울교-17,37.521129,126.91692,영등포구
서울교-18,37.521397,126.916661,영등포구
서울교-19,37.521323,126.916545,영등포구
서울교-20,37.521254,126.916433,영등포구
서울교-21,37.521173,126.916305,영등포구
서울교-22,37.521103,126.916182,영등포구
서울교-23,37.521027,126.91606,영등포구
서울교-24,37.520953,126.915948,영등포구
서울교-25,37.520873,126.91582,영등포구
서울교-26,37.520799,126.915693,영등포구
서울교-27,37.520727,126.915577,영등포구
서울교-28,37.520646,126.915445,영등포구
서울교-29,37.520566,126.915317,영등포구
서울교-30,37.520486,126.915189,영등포구
서울교-31,37.52041,126.915074,영등포구
서울교-32,37.520347,126.914964,영등포구
서울교-33,37.520283,126.914838,영등포구
서울교-34,37.520283,126.914719,영등포구
서울교남단접속교-01,37.519871,126.914196,영등포구
서울교남단접속교-02,37.519725,126.913939,영등포구
서울교남단접속교-03,37.519565,126.913655,영등포구
서울교남단접속교-04,37.519398,126.913364,영등포구
서울교남단접속교-05,37.519242,126.913091,영등포구
서울교남단접속교-06,37.519087,126.912821,영등포구
서울교남단접속교-07,37.519037,126.912638,영등포구
서울교남단접속교-08,37.519285,126.912707,영등포구
서울교남단접속교-09,37.519505,126.91297,영등포구
서울교남단접속교-10,37.51965,126.913183,영등포구
서울교남단접속교-11,37.519793,126.913402,영등포구
서울교남단접속교-12,37.519902,126.91366,영등포구
서울교남단접속교-13,37.519931,126.913922,영등포구
서울교남단접속교-14,37.520027,126.914481,영등포구
서울교남단접속교-15,37.519441,126.914781,영등포구
서울교남단접속교-16,37.519326,126.914878,영등포구
서울교남단접속교-17,37.519095,126.915072,영등포구
서울교남단접속교-18,37.518828,126.915287,영등포구
서울교남단접속교-19,37.518476,126.915295,영등포구
서울교남단접속교-20,37.518615,126.914907,영등포구
서울교남단접속교-21,37.518769,126.914514,영등포구
서울교남단접속교-22,37.518823,126.914313,영등포구
서울교남단접속교-23,37.518842,126.913803,영등포구
서울교남단접속교-24,37.51905,126.91407,영등포구
서울교남단접속교-25,37.519251,126.914325,영등포구
서울교남단접속교-26,37.519462,126.914588,영등포구
서울교남단접속교-27,37.519338,126.914683,영등포구
서울교남단접속교-28,37.519057,126.914967,영등포구
서울교남단접속교-29,37.518758,126.9152,영등포구
서울교남단접속교-30,37.51926,126.915316,영등포구
서울교남단접속교-31,37.519528,126.915108,영등포구
서울교남단접속교-32,37.519862,126.914886,영등포구
서울교남단접속교-33,37.520215,126.914648,영등포구
서울교남단접속교-34,37.520551,126.91443,영등포구
서울교남단접속교-35,37.520498,126.914289,영등포구
서울교남단접속교-36,37.520164,126.914517,영등포구
서울교남단접속교-37,37.519808,126.914754,영등포구
서울교남단접속교-38,37.519479,126.91498,영등포구
서울교남단접속교-39,37.51921,126.915176,영등포구
서울숲1지하차도-01,37.539932,127.03507,성동구
서울숲1지하차도-02,37.539725,127.034975,강남구
서울숲1지하차도-03,37.53951,127.034866,강남구
서울숲1지하차도-04,37.539588,127.035014,강남구
서울숲1지하차도-05,37.539796,127.035079,강남구
서울숲2지하차도-01,37.542045,127.031565,성동구
서울숲2지하차도-02,37.541612,127.032595,성동구
서해안로연결램프-01,37.49746,126.848495,구로구
서해안로연결램프-02,37.497159,126.848996,구로구
서해안로연결램프-03,37.496839,126.849481,구로구
서해안로연결램프-04,37.496521,126.84985,구로구
서해안로연결램프-05,37.496127,126.85017,구로구
서해안로연결램프-06,37.495774,126.85048,구로구
서해안로연결램프-07,37.495432,126.850622,구로구
서해안로연결램프-08,37.495292,126.850285,구로구
서해안로연결램프-09,37.495215,126.849955,구로구
서해안로연결램프-10,37.495143,126.849626,구로구
서해안로연결램프-11,37.495065,126.849319,구로구
서해안로연결램프-12,37.494997,126.849013,구로구
서해안로연결램프-13,37.494923,126.848711,구로구
석촌지하차도-01,37.502614,127.099613,송파구
석촌지하차도-02,37.50271,127.10013,송파구
석촌지하차도-03,37.502827,127.100668,송파구
석촌지하차도-04,37.502979,127.101222,송파구
석촌지하차도-05,37.503772,127.10373,송파구
석촌지하차도-06,37.503939,127.104275,송파구
석촌지하차도-07,37.504087,127.104707,송파구
석촌지하차도-08,37.504191,127.104403,송파구
석촌지하차도-09,37.504047,127.1039,송파구
석촌지하차도-10,37.503871,127.103342,송파구
석촌지하차도-11,37.503249,127.101368,송파구
석촌지하차도-12,37.503095,127.100855,송파구
석촌지하차도-13,37.502954,127.100336,송파구
석촌지하차도-14,37.502824,127.099821,송파구
성내교-01,37.523377,127.116461,송파구
성내교-02,37.523732,127.116666,송파구
성내교-03,37.524046,127.116861,송파구
성내교-04,37.524352,127.117048,송파구
성내교-05,37.524376,127.116708,송파구
성내교-06,37.524159,127.116577,송파구
성내교-07,37.523928,127.116432,송파구
성내교-08,37.523693,127.11629,송파구
성내교-09,37.523405,127.116109,송파구
성내유수지교-01,37.52531,127.117967,송파구
성내유수지교-02,37.525252,127.118341,송파구
성내유수지교-03,37.525228,127.118734,송파구
성내유수지교-04,37.525237,127.119132,송파구
성내유수지교-05,37.525288,127.119547,송파구
성내유수지교-06,37.52536,127.119894,송파구
성내유수지교-07,37.525469,127.120294,송파구
성내유수지교-08,37.525576,127.12066,송파구
성내유수지교-09,37.525695,127.121067,송파구
성내유수지교-10,37.525803,127.121477,송파구
성내유수지교-11,37.525874,127.121892,송파구
성내유수지교-12,37.525905,127.122279,송파구
성내유수지교-13,37.525889,127.122716,송파구
성내유수지교-14,37.526286,127.121842,송파구
성내유수지교-15,37.526198,127.121513,송파구
성내유수지교-16,37.526099,127.121168,송파구
성내유수지교-17,37.525996,127.120821,송파구
성내유수지교-18,37.525897,127.120453,송파구
성내유수지교-19,37.525793,127.1201,송파구
성내유수지교-20,37.525688,127.119719,송파구
성내유수지교-21,37.525624,127.119342,송파구
성내유수지교-22,37.525587,127.118941,송파구
성내유수지교-23,37.525592,127.118572,송파구
성내유수지교-24,37.525635,127.118178,송파구
성동교-01,37.551904,127.044101,성동구
성동교-02,37.552061,127.044076,성동구
성동교-03,37.552239,127.044048,성동구
성동교-04,37.552408,127.044021,성동구
성동교-05,37.552579,127.044,성동구
성동교-06,37.552761,127.043966,성동구
성동교-07,37.552928,127.043941,성동구
성동교-08,37.553099,127.043918,성동구
성동교-09,37.553268,127.043892,성동구
성동교-10,37.553434,127.043864,성동구
성동교-11,37.553587,127.04384,성동구
성동교-12,37.553739,127.04382,성동구
성동교-13,37.553731,127.043546,성동구
성동교-14,37.553576,127.043567,성동구
성동교-15,37.553414,127.043594,성동구
성동교-16,37.553259,127.043625,성동구
성동교-17,37.553086,127.043641,성동구
성동교-18,37.552916,127.043664,성동구
성동교-19,37.552746,127.043698,성동구
성동교-20,37.552569,127.04373,성동구
성동교-21,37.552395,127.04375,성동구
성동교-22,37.552231,127.043771,성동구
성동교-23,37.552054,127.043799,성동구
성동교-24,37.551894,127.043831,성동구
성동지하차도-01,37.562948,127.035952,성동구
성동지하차도-02,37.562294,127.035811,성동구
성동지하차도-03,37.561696,127.035547,성동구
성동지하차도-04,37.561675,127.035693,성동구
성동지하차도-05,37.562269,127.035945,성동구
성동지하차도-06,37.562945,127.036078,성동구
성동지하차도-07,37.560707,127.034808,성동구
성동지하차도-08,37.560328,127.034385,성동구
성동지하차도-09,37.559875,127.033943,성동구
성동지하차도-10,37.559812,127.034118,성동구
성동지하차도-11,37.560241,127.034509,성동구
성동지하차도-12,37.560599,127.03495,성동구
성산고가-01,37.569318,126.904536,마포구
성산고가-02,37.56912,126.90505,마포구
성산고가-03,37.56891,126.905597,마포구
성산고가-04,37.568704,126.906125,마포구
성산고가-05,37.568501,126.906656,마포구
성산고가-06,37.568305,126.907164,마포구
성산고가-07,37.568542,126.906992,마포구
성산고가-08,37.568733,126.906496,마포구
성산고가-09,37.568949,126.905939,마포구
성산고가-10,37.569141,126.905424,마포구
성산고가-11,37.569343,126.904915,마포구
성산대교남단_상-01,37.547335,126.888582,마포구
성산대교남단_상-02,37.547064,126.888632,마포구
성산대교남단_상-03,37.546876,126.888704,마포구
성산대교남단_상-04,37.546045,126.887585,영등포구
성산대교남단_상-05,37.546425,126.887892,영등포구
성산대교남단_상-06,37.546959,126.888142,마포구
성산대교남단_상-07,37.545138,126.889037,영등포구
성산대교남단_상-08,37.545222,126.888838,영등포구
성산대교남단_상-09,37.545395,126.888752,영등포구
성산대교남단_상-10,37.545311,126.888562,영등포구
성산대교남단_상-11,37.549818,126.889899,마포구
성산대교남단_상-12,37.550162,126.890066,마포구
성산대교남단_상-13,37.550582,126.890356,마포구
성산대교남단_상-14,37.550907,126.890514,마포구
성산대교남단_상-15,37.551199,126.890729,마포구
성산대교남단_상-16,37.551517,126.890882,마포구
성산대교남단_상-17,37.551723,126.891049,마포구
성산대교남단_상-500,37.544974,126.887195,영등포구
성산대교남단_상-501,37.547291,126.88838,마포구
성산대교남단_상-502,37.548968,126.889386,마포구
성산대교남단_상-503,37.546379,126.888721,영등포구
성산대교남단_상-505,37.549389,126.889603,마포구
성산대교남단_상-506,37.545908,126.888643,영등포구
성산대교남단_상-508,37.548229,126.88891,마포구
성산대교남단_상-509,37.546686,126.8884,영등포구
성산대교남단_상-511,37.544789,126.887216,영등포구
성산대교남단_상-512,37.545635,126.888127,영등포구
성산대교남단_상-513,37.545605,126.887927,영등포구
성산대교남단_상-514,37.545523,126.887356,영등포구
성산대교남단_상-515,37.54566,126.888888,영등포구
성산대교남단_상-516,37.546006,126.888961,영등포구
성산대교남단_상-517,37.546568,126.888824,마포구
성산대교남단_하-01,37.54763,126.888161,마포구
성산대교남단_하-02,37.547426,126.887768,마포구
성산대교남단_하-03,37.547128,126.887025,영등포구
성산대교남단_하-04,37.546907,126.886367,영등포구
성산대교남단_하-05,37.546822,126.886098,영등포구
성산대교남단_하-06,37.546984,126.887507,영등포구
성산대교남단_하-07,37.546929,126.886951,영등포구
성산대교남단_하-08,37.546683,126.886684,영등포구
성산대교남단_하-09,37.546274,126.886715,영등포구
성산대교남단_하-62,37.551832,126.89077,마포구
성산대교남단_하-63,37.551585,126.89065,마포구
성산대교남단_하-64,37.551378,126.890495,마포구
성산대교남단_하-65,37.551152,126.890392,마포구
성산대교남단_하-66,37.550903,126.890206,마포구
성산대교남단_하-67,37.550537,126.890015,마포구
성산대교남단_하-68,37.550106,126.889734,마포구
성산대교남단_하-69,37.549546,126.889415,마포구
성산대교남단_하-70,37.548928,126.889024,마포구
성산대교남단_하-71,37.548177,126.888577,마포구
성산대교남단_하-72,37.548002,126.888495,마포구
성산대교남단_하-73,37.547426,126.888112,마포구
성산대교남단_하-74,37.547059,126.887929,마포구
성산대교남단_하-75,37.546608,126.887583,영등포구
성산대교남단_하-76,37.546057,126.887318,영등포구
성산대교남단_하-77,37.545514,126.887036,영등포구
성산대교남단_하-78,37.544982,126.886952,영등포구
성산대교남단_하-79,37.544799,126.886911,영등포구
성산대교남단_하-80,37.547882,126.888378,마포구
성산대교남단경관-01,37.546804,126.887911,영등포구
성산대교남단경관-02,37.547086,126.888087,마포구
성산대교남단경관-03,37.547356,126.888255,마포구
성산대교남단경관-04,37.547618,126.888402,마포구
성산대교남단경관-05,37.547883,126.888574,마포구
성산대교남단경관-06,37.548155,126.888726,마포구
성산대교남단경관-07,37.548427,126.888889,마포구
성산대교북단_상-01,37.557135,126.895037,마포구
성산대교북단_상-02,37.557043,126.895307,마포구
성산대교북단_상-03,37.55714,126.895587,마포구
성산대교북단_상-04,37.557419,126.895808,마포구
성산대교북단_상-05,37.55764,126.895767,마포구
성산대교북단_상-06,37.557915,126.895782,마포구
성산대교북단_상-07,37.558067,126.895701,마포구
성산대교북단_상-08,37.55831,126.895472,마포구
성산대교북단_상-18,37.552045,126.891242,마포구
성산대교북단_상-19,37.55223,126.891316,마포구
